고객번호,분기,구매횟수,총구매액
13476,15_1,178,1573499
13476,15_2,155,1349618
13476,15_3,135,1491016
13476,15_4,74,501680
13477,14_1,308,3684074
13477,14_2,443,2578993
13477,14_3,284,4275569
13477,14_4,350,2448194
13477,15_1,191,3371040
13477,15_2,278,1871475
13477,15_3,135,1897859
13477,15_4,120,646757
13478,14_1,217,1241856
13478,14_2,175,1015429
13478,14_3,154,872441
13478,14_4,171,1126365
13478,15_1,135,1435924
13478,15_2,113,906424
13478,15_3,212,2495409
13478,15_4,134,2009612
13479,14_1,167,1185621
13479,14_2,155,1243333
13479,14_3,124,1009339
13479,14_4,98,1208869
13479,15_1,124,1095347
13479,15_2,147,1226265
13479,15_3,194,2034674
13479,15_4,120,751544
13480,14_1,220,33004449
13480,14_2,221,30360373
13480,14_3,204,21068896
13480,14_4,188,40766641
13480,15_1,57,6752604
13480,15_2,39,4085204
13480,15_3,32,18810386
13480,15_4,19,2462553
13481,14_1,112,7301398
13481,14_2,184,22071385
13481,14_3,80,3036926
13481,14_4,146,12342450
13481,15_1,138,2524228
13481,15_2,108,8185887
13481,15_3,136,5158249
13481,15_4,134,9043468
13482,14_1,154,1186334
13482,14_2,107,756927
13482,14_3,198,1472689
13482,14_4,206,1392876
13482,15_1,210,1664267
13482,15_2,216,1617025
13482,15_3,211,1924026
13482,15_4,151,968270
13483,14_1,191,681353
13483,14_2,257,911510
13483,14_3,230,1041275
13483,14_4,185,786768
13483,15_1,195,753291
13483,15_2,195,651181
13483,15_3,243,743503
13483,15_4,141,433809
13484,14_1,146,557491
13484,14_2,315,1086422
13484,14_3,441,1319965
13484,14_4,452,1060346
13484,15_1,386,1091363
13484,15_2,453,1332710
13484,15_3,511,1636788
13484,15_4,457,1382015
13485,14_1,29,3178155
13485,14_2,44,9408585
13485,14_3,81,19297479
13485,14_4,63,33864100
13485,15_1,74,54119669
13485,15_2,23,1143897
13485,15_3,85,29170534
13485,15_4,90,24813709
13486,14_1,2,11317
13486,14_2,1,8447
13486,14_4,2,15963
13487,14_1,203,2707418
13487,14_2,159,1497951
13487,14_3,193,1919818
13487,14_4,156,1157067
13487,15_1,187,2156653
13487,15_2,259,2065620
13487,15_3,182,2709204
13487,15_4,200,1164015
13488,14_1,11,347409
13488,14_2,171,3053388
13488,14_3,133,1239275
13488,14_4,226,821859
13488,15_1,339,1521039
13488,15_2,408,2916735
13488,15_3,454,3770636
13488,15_4,349,2029390
13489,14_1,19,352566
13489,14_2,12,238342
13489,14_3,7,363890
13489,14_4,11,382607
13489,15_1,376,2947130
13489,15_2,392,3492068
13489,15_3,355,3310374
13489,15_4,228,1355651
13490,14_1,102,555937
13490,14_2,218,2185130
13490,14_3,178,1844633
13490,14_4,186,1729660
13490,15_1,151,1023414
13490,15_2,217,1853384
13490,15_3,213,1293295
13490,15_4,201,842722
13491,14_1,149,1319468
13491,14_2,315,2546974
13491,14_3,232,2113175
13491,14_4,262,1870293
13491,15_1,264,2374754
13491,15_2,204,1681028
13491,15_3,188,1509550
13491,15_4,165,1022431
13492,14_1,186,1514310
13492,14_2,163,1279658
13492,14_3,200,1632083
13492,14_4,122,795411
13492,15_1,160,1471686
13492,15_2,160,1326875
13492,15_3,198,1572946
13492,15_4,128,905861
13493,14_1,14,178072
13493,14_2,13,301714
13493,14_3,6,197265
13493,14_4,2,39907
13493,15_1,12,406465
13493,15_2,9,173611
13493,15_3,29,560478
13493,15_4,29,741266
13494,14_1,30,3063354
13494,14_2,57,3995179
13494,14_3,25,1859415
13494,14_4,95,6806055
13494,15_1,60,3809446
13494,15_2,61,6162065
13494,15_3,63,7792657
13494,15_4,46,3622644
13495,14_1,52,154721
13495,14_2,99,437286
13495,14_3,136,503815
13495,14_4,145,400033
13495,15_1,284,1002663
13495,15_2,374,1539878
13495,15_3,396,1585641
13495,15_4,304,935678
13496,14_1,297,1440743
13496,14_2,288,1635237
13496,14_3,243,1703272
13496,14_4,303,1349543
13496,15_1,320,1565344
13496,15_2,346,1655613
13496,15_3,319,1910846
13496,15_4,349,2433661
13497,14_1,178,2278548
13497,14_2,286,5458393
13497,14_3,323,4884712
13497,14_4,201,2822564
13497,15_1,157,2355127
13497,15_2,251,3242658
13497,15_3,242,4810558
13497,15_4,243,3537169
13498,14_1,128,2319559
13498,14_2,144,3689769
13498,14_3,116,3173752
13498,14_4,96,2299088
13498,15_1,159,3723495
13498,15_2,163,3955120
13498,15_3,111,3366241
13498,15_4,109,3760641
13499,14_1,349,1230040
13499,14_2,283,1121899
13499,14_3,263,1109149
13499,14_4,287,874957
13499,15_1,299,1332197
13499,15_2,394,1630585
13499,15_3,363,1841893
13499,15_4,356,1105825
13500,14_1,208,1131143
13500,14_2,215,1342485
13500,14_3,324,2094418
13500,14_4,221,1797354
13500,15_1,187,1222738
13500,15_2,243,2036995
13500,15_3,174,1416468
13500,15_4,157,529007
13501,14_1,245,1207676
13501,14_2,189,819674
13501,14_3,192,2091204
13501,14_4,200,1413022
13501,15_1,254,1203736
13501,15_2,218,1358019
13501,15_3,210,1336557
13501,15_4,155,683060
13502,14_1,361,2484788
13502,14_2,343,1963908
13502,14_3,358,2028424
13502,14_4,347,1720810
13502,15_1,419,2095582
13502,15_2,395,1801244
13502,15_3,437,3065560
13502,15_4,349,1637582
13503,14_1,12,794822
13503,14_2,10,518237
13503,14_3,25,986208
13503,14_4,15,679229
13503,15_1,28,1260452
13503,15_2,18,519441
13503,15_3,19,971126
13503,15_4,14,1283434
13504,14_1,66,1076900
13504,14_2,71,1228581
13504,14_3,68,1330267
13504,14_4,54,643979
13504,15_1,36,382628
13504,15_2,54,675200
13504,15_3,84,1348449
13504,15_4,62,624892
13505,14_1,207,1065067
13505,14_2,244,1738383
13505,14_3,238,1870959
13505,14_4,246,1315209
13505,15_1,193,1115341
13505,15_2,192,1201701
13505,15_3,180,1037122
13505,15_4,187,1073899
13506,14_1,516,4412678
13506,14_2,511,3785908
13506,14_3,522,4202563
13506,14_4,549,3277045
13506,15_1,510,4637584
13506,15_2,652,5971162
13506,15_3,492,5113159
13506,15_4,368,3833393
13507,14_1,111,1598974
13507,14_2,37,581808
13507,14_3,75,1235404
13507,14_4,68,803437
13507,15_1,178,1790032
13507,15_2,95,2442109
13507,15_3,82,1814710
13507,15_4,57,598978
13508,14_1,68,702721
13508,14_2,129,858498
13508,14_3,133,802677
13508,14_4,299,1549189
13508,15_1,287,1975206
13508,15_2,307,2342987
13508,15_3,287,1765760
13508,15_4,243,1489518
13509,14_1,57,5974977
13509,14_2,125,10613706
13509,14_3,86,4929712
13509,14_4,107,6163855
13509,15_1,33,675841
13509,15_2,101,2977033
13509,15_3,106,6156000
13509,15_4,76,6679058
13510,14_1,53,7861223
13510,14_2,53,1820969
13510,14_3,52,5807769
13510,14_4,67,3125073
13510,15_1,92,4768851
13510,15_2,106,5518183
13510,15_3,122,9266493
13510,15_4,130,7975768
13511,14_1,99,260394
13511,14_2,170,446565
13511,14_3,212,631498
13511,14_4,173,372421
13511,15_1,139,609758
13511,15_2,176,448199
13511,15_3,208,958072
13511,15_4,146,350305
13512,14_1,270,2462814
13512,14_2,190,1740467
13512,14_3,147,1486039
13512,14_4,195,1355611
13512,15_1,312,2370707
13512,15_2,256,2104911
13512,15_3,168,1460084
13512,15_4,173,1003947
13513,14_1,186,2252214
13513,14_2,147,2796297
13513,14_3,195,2834942
13513,14_4,190,1997773
13513,15_1,174,2950954
13513,15_2,187,2639651
13513,15_3,245,2701599
13513,15_4,194,1945429
13514,14_1,190,26289156
13514,14_2,206,23215881
13514,14_3,201,20418336
13514,14_4,78,5949772
13514,15_1,178,19902404
13514,15_2,113,10559217
13514,15_3,163,10837686
13514,15_4,107,8316786
13515,14_1,164,6662508
13515,14_2,178,6700095
13515,14_3,105,3477189
13515,14_4,155,5016927
13515,15_1,100,4926880
13515,15_2,121,3511489
13515,15_3,71,2587646
13515,15_4,130,13930621
13516,14_1,322,2289772
13516,14_2,273,2336807
13516,14_3,332,6861448
13516,14_4,309,5688904
13516,15_1,385,3623703
13516,15_2,308,9856909
13516,15_3,302,2999104
13516,15_4,266,3873983
13517,14_1,271,1300486
13517,14_2,337,1181167
13517,14_3,302,1283663
13517,14_4,287,1161071
13517,15_1,351,2163985
13517,15_2,278,1523477
13517,15_3,288,1289623
13517,15_4,226,1559542
13518,14_1,217,1283524
13518,14_2,193,1039462
13518,14_3,151,1014722
13518,14_4,173,755362
13518,15_1,168,844133
13518,15_2,175,987042
13518,15_3,192,916649
13518,15_4,129,614343
13519,14_1,49,2568334
13519,14_2,73,6429888
13519,14_3,74,5618044
13519,14_4,59,11766312
13519,15_1,89,9579464
13519,15_2,83,7482415
13519,15_3,74,8404536
13519,15_4,126,24503531
13520,14_1,132,1537570
13520,14_2,151,1262341
13520,14_3,170,1708273
13520,14_4,143,1302833
13520,15_1,147,939632
13520,15_2,159,1346662
13520,15_3,145,1840794
13520,15_4,120,1277893
13521,14_1,99,592203
13521,14_2,113,468036
13521,14_3,202,1568679
13521,14_4,196,824904
13521,15_1,176,819165
13521,15_2,414,1907679
13521,15_3,479,1935811
13521,15_4,388,1131191
13522,14_1,409,3704204
13522,14_2,529,3739486
13522,14_3,381,2434327
13522,14_4,560,2603998
13522,15_1,411,2565014
13522,15_2,632,4171508
13522,15_3,463,3649750
13522,15_4,550,3052958
13523,14_1,379,4434565
13523,14_2,331,2787531
13523,14_3,365,3683706
13523,14_4,280,2657036
13523,15_1,336,3133799
13523,15_2,355,2138735
13523,15_3,388,3326320
13523,15_4,336,2299770
13524,14_1,284,651507
13524,14_2,324,680572
13524,14_3,355,735296
13524,14_4,262,595733
13524,15_1,301,645544
13524,15_2,209,635753
13524,15_3,283,802254
13524,15_4,242,555505
13525,14_1,437,2067040
13525,14_2,399,1992913
13525,14_3,406,2066993
13525,14_4,365,1671636
13525,15_1,439,2942251
13525,15_2,382,2003364
13525,15_3,320,1787889
13525,15_4,299,1231001
13526,14_1,182,5853986
13526,14_2,240,7343339
13526,14_3,208,14532730
13526,14_4,209,7509163
13526,15_1,111,5018223
13526,15_2,30,2981342
13526,15_3,41,1403787
13526,15_4,67,3591214
13527,14_1,249,843950
13527,14_2,272,779448
13527,14_3,250,896742
13527,14_4,274,816973
13527,15_1,363,1143799
13527,15_2,412,1423860
13527,15_3,351,1218317
13527,15_4,297,804286
13528,14_1,220,1598615
13528,14_2,187,741556
13528,14_3,223,1279469
13528,14_4,87,740021
13528,15_1,128,652796
13528,15_2,133,726285
13528,15_3,150,412269
13528,15_4,99,216350
13529,14_1,19,1320936
13529,14_2,15,88844
13529,14_3,92,803614
13529,14_4,37,226412
13529,15_1,87,1759919
13529,15_2,181,1778684
13529,15_3,152,1407652
13529,15_4,123,1030535
13530,14_1,201,6281430
13530,14_2,287,18620517
13530,14_3,337,8153214
13530,14_4,280,11723580
13530,15_1,326,5188137
13530,15_2,294,8356139
13530,15_3,285,2452821
13530,15_4,217,3844928
13531,14_1,100,606026
13531,14_2,150,1317826
13531,14_3,294,2829968
13531,14_4,310,1577249
13531,15_1,298,1779839
13531,15_2,213,1612612
13531,15_3,233,2222278
13531,15_4,175,965257
13532,14_1,55,3031806
13532,14_2,57,5090206
13532,14_3,56,3091462
13532,14_4,70,3260825
13532,15_1,49,3441262
13532,15_2,79,6491775
13532,15_3,78,5672252
13532,15_4,87,6138857
13533,14_1,43,2308121
13533,14_2,68,3968794
13533,14_3,94,3985878
13533,14_4,85,3480042
13533,15_1,75,2808518
13533,15_2,78,3596158
13533,15_3,77,2555570
13533,15_4,59,1666994
13534,14_1,105,4851236
13534,14_2,82,1309347
13534,14_3,122,4177329
13534,14_4,99,1608508
13534,15_1,145,2688196
13534,15_2,158,2317718
13534,15_3,159,4591099
13534,15_4,105,947996
13535,14_1,164,740042
13535,14_2,301,1422609
13535,14_3,237,1213497
13535,14_4,169,959434
13535,15_1,260,1128838
13535,15_2,246,1040306
13535,15_3,352,2045262
13535,15_4,331,1163313
13536,14_1,179,936330
13536,14_2,161,786685
13536,14_3,165,860068
13536,14_4,208,864993
13536,15_1,178,776987
13536,15_2,251,991402
13536,15_3,215,1117891
13536,15_4,174,577060
13537,14_1,263,4419706
13537,14_2,145,3416373
13537,14_3,224,4086391
13537,14_4,258,2723031
13537,15_1,203,2760483
13537,15_2,137,2261170
13537,15_3,82,1727158
13537,15_4,178,2725491
13538,14_1,151,934303
13538,14_2,150,1065030
13538,14_3,146,1292467
13538,14_4,150,882002
13538,15_1,172,1212389
13538,15_2,202,1764344
13538,15_3,134,812440
13538,15_4,139,757046
13539,14_1,346,1868930
13539,14_2,289,1656190
13539,14_3,309,2369576
13539,14_4,377,2161351
13539,15_1,248,1270150
13539,15_2,89,554821
13539,15_3,102,796206
13539,15_4,247,1231993
13540,14_1,163,2028444
13540,14_2,165,1163539
13540,14_3,203,2259330
13540,14_4,154,1147949
13540,15_1,184,1169763
13540,15_2,162,1168935
13540,15_3,106,916504
13540,15_4,229,1519993
13541,14_1,56,20805056
13541,14_2,84,28146666
13541,14_3,108,22912331
13541,14_4,112,22665473
13541,15_1,67,19835195
13541,15_2,116,45229085
13541,15_3,56,13128282
13541,15_4,18,11528669
13542,14_1,440,3077268
13542,14_2,514,3842429
13542,14_3,498,4214968
13542,14_4,532,3305358
13542,15_1,590,4350037
13542,15_2,523,3039402
13542,15_3,525,3567018
13542,15_4,622,3702212
13543,14_1,183,2255992
13543,14_2,269,3559676
13543,14_3,335,3620017
13543,14_4,319,4474155
13543,15_1,340,2552892
13543,15_2,342,3967932
13543,15_3,238,3465921
13543,15_4,257,2450808
13544,14_1,48,8581003
13544,14_2,94,4509225
13544,14_3,120,4091897
13544,14_4,79,2482354
13544,15_1,90,6456975
13544,15_2,121,4992213
13544,15_3,164,20935446
13544,15_4,110,13501655
13545,14_1,104,2231255
13545,14_2,132,2824637
13545,14_3,137,2608044
13545,14_4,246,3379016
13545,15_1,194,2525398
13545,15_2,224,3639876
13545,15_3,245,3763233
13545,15_4,203,2767207
13546,14_1,330,1578797
13546,14_2,350,3168915
13546,14_3,342,2322499
13546,14_4,253,1193517
13546,15_1,178,1038690
13546,15_2,163,834378
13546,15_3,88,1496572
13546,15_4,40,223858
13547,14_1,235,836779
13547,14_2,299,1055372
13547,14_3,202,707840
13547,14_4,175,561771
13547,15_1,251,907690
13547,15_2,255,860960
13547,15_3,266,1037664
13547,15_4,136,400032
13548,14_1,79,1684458
13548,14_2,111,3651389
13548,14_3,119,3273460
13548,14_4,98,2388537
13548,15_1,85,2286954
13548,15_2,101,2934428
13548,15_3,98,3300628
13548,15_4,86,1938364
13549,14_1,71,735328
13549,14_2,63,730851
13549,14_3,67,805949
13549,14_4,85,1108575
13549,15_1,94,1097716
13549,15_2,89,1668894
13549,15_3,52,798730
13549,15_4,14,214083
13550,14_1,188,11050464
13550,14_2,270,4981998
13550,14_3,238,7893886
13550,14_4,366,14427334
13550,15_1,409,9812594
13550,15_2,303,6916745
13550,15_3,336,10189057
13550,15_4,289,16254204
13551,14_1,62,1999214
13551,14_2,55,1506331
13551,14_3,105,4341215
13551,14_4,90,4226130
13551,15_1,83,3591820
13551,15_2,78,1750852
13551,15_3,55,1254688
13551,15_4,49,3007628
13552,14_1,278,2574376
13552,14_2,163,1312431
13552,14_3,146,3214531
13552,14_4,54,2179081
13552,15_1,155,2467670
13552,15_2,220,2048383
13552,15_3,243,3313650
13552,15_4,192,1369019
13553,14_1,70,1104812
13553,14_2,86,5665836
13553,14_3,74,5100707
13553,14_4,118,3737497
13553,15_1,90,3269085
13553,15_2,135,5357533
13553,15_3,113,4520191
13553,15_4,114,6914925
13554,14_1,128,1786641
13554,14_2,140,1502307
13554,14_3,103,1337505
13554,14_4,80,1113634
13554,15_1,113,3267131
13554,15_2,77,1893583
13554,15_3,77,1741343
13554,15_4,87,1098409
13555,14_1,71,10469252
13555,14_2,94,8418624
13555,14_3,68,5535198
13555,14_4,49,3073291
13555,15_1,91,26066337
13555,15_2,60,3644219
13555,15_3,68,8100875
13555,15_4,101,8895519
13556,14_1,254,1813824
13556,14_2,286,1282185
13556,14_3,212,1478676
13556,14_4,161,1583856
13556,15_1,252,1549485
13556,15_2,225,1114072
13556,15_3,256,1415649
13556,15_4,255,1235963
13557,14_1,130,704738
13557,14_2,124,739655
13557,14_3,213,1846649
13557,14_4,205,1658251
13557,15_1,222,1368658
13557,15_2,171,1447630
13557,15_3,267,2483500
13557,15_4,309,1804682
13558,14_1,177,1109343
13558,14_2,207,1302134
13558,14_3,231,2435464
13558,14_4,244,1433692
13558,15_1,342,2210024
13558,15_2,345,2565264
13558,15_3,282,2134719
13558,15_4,107,502796
13559,14_1,139,4747517
13559,14_2,253,7589474
13559,14_3,236,6740440
13559,14_4,233,4745698
13559,15_1,324,6026797
13559,15_2,402,6717691
13559,15_3,342,6188387
13559,15_4,255,1840168
13560,14_1,198,1167567
13560,14_2,232,1954209
13560,14_3,159,2443882
13560,14_4,220,2344614
13560,15_1,182,1776026
13560,15_2,99,1438128
13560,15_3,75,1753005
13560,15_4,35,1156859
13561,14_1,82,810409
13561,14_2,77,1598891
13561,14_3,101,1386644
13561,14_4,106,2098753
13561,15_1,117,1479552
13561,15_2,127,1911526
13561,15_3,131,1425449
13561,15_4,109,808626
13562,14_1,40,921546
13562,14_2,390,4732971
13562,14_3,481,3235653
13562,14_4,381,1927048
13562,15_1,356,2167600
13562,15_2,223,1069853
13562,15_3,199,1212145
13562,15_4,147,677579
13563,14_1,140,1084836
13563,14_2,143,1302787
13563,14_3,124,1061557
13563,14_4,101,1055516
13563,15_1,120,1054430
13563,15_2,228,1766379
13563,15_3,239,2105556
13563,15_4,240,1566231
13564,14_1,94,11089286
13564,14_2,86,9321489
13564,14_3,86,8079487
13564,14_4,98,15696237
13564,15_1,92,16521610
13564,15_2,80,4754036
13564,15_3,62,17078902
13564,15_4,94,12597675
13565,14_1,345,2596504
13565,14_2,297,2211007
13565,14_3,290,3140223
13565,14_4,249,2057641
13565,15_1,394,4393268
13565,15_2,381,9779390
13565,15_3,317,5471440
13565,15_4,241,2882807
13566,14_1,301,1329128
13566,14_2,270,1006798
13566,14_3,256,1211419
13566,14_4,258,767395
13566,15_1,254,1129022
13566,15_2,288,1133596
13566,15_3,276,1248767
13566,15_4,254,700841
13567,14_1,258,1215924
13567,14_2,273,1382332
13567,14_3,423,2229390
13567,14_4,371,1409707
13567,15_1,358,1556679
13567,15_2,117,688367
13567,15_3,223,1129503
13567,15_4,284,948514
13568,14_1,112,660257
13568,14_2,166,1791351
13568,14_3,110,973151
13568,14_4,158,1570141
13568,15_1,179,1411132
13568,15_2,240,2323192
13568,15_3,205,2230561
13568,15_4,179,1224247
13569,14_1,288,1574379
13569,14_2,265,2280844
13569,14_3,269,1701320
13569,14_4,317,1693880
13569,15_1,311,1913594
13569,15_2,336,2183976
13569,15_3,316,2874940
13569,15_4,261,1767168
13570,14_1,94,611857
13570,14_2,88,1056263
13570,14_3,51,709892
13570,14_4,80,1026008
13570,15_1,110,857318
13570,15_2,167,2026202
13570,15_3,79,913866
13570,15_4,96,1638875
13571,14_1,101,509869
13571,14_2,104,399869
13571,14_3,91,553233
13571,14_4,105,474341
13571,15_1,135,804916
13571,15_2,137,675444
13571,15_3,100,549849
13571,15_4,159,761552
13572,14_1,102,4455366
13572,14_2,59,1212744
13572,14_3,101,2208092
13572,14_4,81,2854600
13572,15_1,96,4035545
13572,15_2,80,4156828
13572,15_3,87,5929379
13572,15_4,52,1780162
13573,14_1,383,10459459
13573,14_2,374,4561469
13573,14_3,296,4495076
13573,14_4,320,3728250
13573,15_1,297,3963498
13573,15_2,426,8312630
13573,15_3,385,10362180
13573,15_4,394,6372409
13574,14_1,271,834832
13574,14_2,211,706499
13574,14_3,237,722788
13574,14_4,298,664017
13574,15_1,238,735380
13574,15_2,228,596969
13574,15_3,182,581940
13574,15_4,204,512451
13575,14_1,166,2731141
13575,14_2,197,3895524
13575,14_3,224,4412614
13575,14_4,199,3535892
13575,15_1,235,4141143
13575,15_2,226,4894461
13575,15_3,288,4685731
13575,15_4,168,1522892
13576,14_1,406,3124223
13576,14_2,424,2903639
13576,14_3,363,3427111
13576,14_4,398,4539106
13576,15_1,387,2758712
13576,15_2,298,3116388
13576,15_3,415,4118859
13576,15_4,343,9006006
13577,14_1,101,870073
13577,14_2,60,601631
13577,14_3,91,984652
13577,14_4,120,967240
13577,15_1,139,1021851
13577,15_2,97,809151
13577,15_3,104,922403
13577,15_4,139,998957
13578,14_1,74,680267
13578,14_2,129,717386
13578,14_3,122,645852
13578,14_4,150,660012
13578,15_1,151,1064765
13578,15_2,239,1457576
13578,15_3,176,1128138
13578,15_4,187,878620
13579,14_1,115,13730582
13579,14_2,121,24042758
13579,14_3,69,8826291
13579,14_4,86,6805896
13579,15_1,110,8028745
13579,15_2,89,8186202
13579,15_3,86,39973844
13579,15_4,79,6037055
13580,14_1,70,290910
13580,14_2,143,812615
13580,14_3,89,768357
13580,14_4,141,1000488
13580,15_1,74,823437
13580,15_2,74,698286
13580,15_3,57,855368
13580,15_4,41,845025
13581,14_1,223,1790164
13581,14_2,149,1194112
13581,14_3,157,1370433
13581,14_4,172,1058516
13581,15_1,265,1532533
13581,15_2,290,1782568
13581,15_3,294,1908445
13581,15_4,186,964939
13582,14_1,115,22591928
13582,14_2,147,20158698
13582,14_3,80,9907072
13582,14_4,92,12573175
13582,15_1,99,10463237
13582,15_2,111,13973401
13582,15_3,71,4298007
13582,15_4,58,11956015
13583,14_1,68,4790144
13583,14_2,79,3015069
13583,14_3,38,6166731
13583,14_4,29,3817475
13583,15_1,69,7341847
13583,15_2,79,10883173
13583,15_3,72,7785313
13583,15_4,65,7894280
13584,14_1,275,1195423
13584,14_2,302,1259836
13584,14_3,262,1334574
13584,14_4,302,1720373
13584,15_1,341,1594103
13584,15_2,273,1441261
13584,15_3,259,1427867
13584,15_4,344,1277114
13585,14_1,106,7053182
13585,14_2,142,9067048
13585,14_3,189,5832549
13585,14_4,205,6468653
13585,15_1,197,6504907
13585,15_2,197,9505576
13585,15_3,186,10580526
13585,15_4,159,6285428
13586,14_1,196,6265514
13586,14_2,158,7007947
13586,14_3,178,3932026
13586,14_4,149,6884516
13586,15_1,118,3996818
13586,15_2,88,3950783
13586,15_3,97,8485455
13586,15_4,76,12958168
13587,14_1,237,1425451
13587,14_2,289,1655791
13587,14_3,330,1750779
13587,14_4,191,820530
13587,15_1,233,1250139
13587,15_2,288,1303721
13587,15_3,265,1372071
13587,15_4,293,1200481
13588,14_1,208,2897765
13588,14_2,150,1903637
13588,14_3,136,1867418
13588,14_4,100,1287823
13588,15_1,90,868872
13588,15_2,85,375061
13588,15_3,111,618546
13588,15_4,64,241447
13589,14_1,277,891500
13589,14_2,264,1253830
13589,14_3,304,1241948
13589,14_4,321,1986006
13589,15_1,242,839556
13589,15_2,262,1352000
13589,15_3,292,1286582
13589,15_4,261,1056538
13590,14_1,99,13444082
13590,14_2,108,10606678
13590,14_3,85,9632228
13590,14_4,116,14256230
13590,15_1,38,4325227
13590,15_2,105,8284300
13590,15_3,123,10139523
13590,15_4,101,6997607
13591,14_1,86,1961021
13591,14_2,86,2111038
13591,14_3,112,1929782
13591,14_4,99,1593183
13591,15_1,102,1447205
13591,15_2,126,2320306
13591,15_3,115,2581258
13591,15_4,141,1790763
13592,14_1,210,2128109
13592,14_2,163,1761091
13592,14_3,142,1458936
13592,14_4,129,1010708
13592,15_1,119,1053793
13592,15_2,125,1003914
13592,15_3,99,1297069
13592,15_4,97,1086565
13593,14_1,216,1161414
13593,14_2,176,1033897
13593,14_3,201,1422549
13593,14_4,186,809353
13593,15_1,161,954176
13593,15_2,254,1825678
13593,15_3,281,1783769
13593,15_4,222,1231603
13594,14_1,303,3651215
13594,14_2,217,718447
13594,14_3,270,6712756
13594,14_4,224,842233
13594,15_1,144,1702634
13594,15_2,194,904201
13594,15_3,290,3209258
13594,15_4,146,897692
13595,14_1,183,2135976
13595,14_2,188,1764930
13595,14_3,220,1974472
13595,14_4,242,2299110
13595,15_1,223,2785096
13595,15_2,270,2508852
13595,15_3,170,2649260
13595,15_4,157,1581983
13596,14_1,78,637562
13596,14_2,129,1638233
13596,14_3,91,1784866
13596,14_4,94,1314763
13596,15_1,152,2500630
13596,15_2,283,2727509
13596,15_3,161,1744134
13596,15_4,146,5300896
13597,14_1,78,4726806
13597,14_2,58,5458135
13597,14_3,82,4611121
13597,14_4,90,7441449
13597,15_1,102,7513854
13597,15_2,72,4940864
13597,15_3,51,10772031
13597,15_4,100,7408131
13598,14_1,76,3017898
13598,14_2,86,4073510
13598,14_3,85,3323333
13598,14_4,151,9165709
13598,15_1,77,3027121
13598,15_2,82,3253946
13598,15_3,127,6453292
13598,15_4,88,3473510
13599,14_1,550,3699759
13599,14_2,615,4327031
13599,14_3,523,5748865
13599,14_4,485,3537597
13599,15_1,427,3399466
13599,15_2,500,4621222
13599,15_3,583,5619495
13599,15_4,415,3579497
13600,14_1,124,17012963
13600,14_2,157,7129634
13600,14_3,108,15110097
13600,14_4,111,22347896
13600,15_1,165,23740712
13600,15_2,155,16365192
13600,15_3,115,10219616
13600,15_4,132,11246861
13601,14_1,249,1649861
13601,14_2,238,1585597
13601,14_3,232,1813658
13601,14_4,201,1597411
13601,15_1,197,2003558
13601,15_2,285,2420623
13601,15_3,260,2379277
13601,15_4,272,2616335
13602,14_1,14,1986010
13602,14_2,43,5139015
13602,14_3,67,8954194
13602,14_4,78,7593062
13602,15_1,131,7809936
13602,15_2,165,19929140
13602,15_3,142,6730627
13602,15_4,182,9521154
13603,14_1,491,2507174
13603,14_2,476,2977111
13603,14_3,532,3998959
13603,14_4,560,3357668
13603,15_1,520,2643225
13603,15_2,563,2935487
13603,15_3,689,3828296
13603,15_4,649,2401171
13604,14_1,65,1620097
13604,14_2,96,1393936
13604,14_3,63,1012787
13604,14_4,49,1324315
13604,15_1,67,1585181
13604,15_2,83,991571
13604,15_3,47,239503
13604,15_4,42,405093
13605,14_1,255,2339952
13605,14_2,274,1532399
13605,14_3,281,2429689
13605,14_4,284,2385809
13605,15_1,288,2262133
13605,15_2,307,2437012
13605,15_3,309,2387761
13605,15_4,275,1977941
13606,14_1,119,10104807
13606,14_2,111,5478066
13606,14_3,195,16704133
13606,14_4,130,15228101
13606,15_1,136,8093144
13606,15_2,133,51205056
13606,15_3,128,13998954
13606,15_4,96,3724373
13607,14_1,71,552048
13607,14_2,139,980866
13607,14_3,118,1473887
13607,14_4,110,1081822
13607,15_1,129,1012898
13607,15_2,186,2698094
13607,15_3,224,2989301
13607,15_4,204,1827611
13608,14_1,134,1045508
13608,14_2,140,856511
13608,14_3,113,1122879
13608,14_4,164,927187
13608,15_1,194,1445872
13608,15_2,193,1011565
13608,15_3,140,5664190
13608,15_4,192,991682
13609,14_1,39,211915
13609,14_2,101,973848
13609,14_3,189,1994186
13609,14_4,192,1419814
13609,15_1,173,2149902
13609,15_2,240,1857760
13609,15_3,237,2025258
13609,15_4,143,1153609
13610,14_1,244,1122242
13610,14_2,284,1199266
13610,14_3,262,1196527
13610,14_4,216,965179
13610,15_1,129,1301942
13610,15_2,154,954378
13610,15_3,154,857552
13610,15_4,167,760693
13611,14_1,197,4497701
13611,14_2,82,1328742
13611,14_3,65,1640920
13611,14_4,35,1535717
13611,15_1,49,947024
13611,15_2,48,2026134
13611,15_3,45,953769
13611,15_4,25,314368
13612,14_1,41,1765245
13612,14_2,76,1345168
13612,14_3,67,1149558
13612,14_4,67,752237
13612,15_1,55,1314578
13612,15_2,105,1766238
13612,15_3,82,1250753
13612,15_4,73,758018
13613,14_1,20,402220
13613,14_2,68,5114429
13613,14_3,97,10300854
13613,14_4,87,4446374
13613,15_1,48,3983926
